metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1708385843,15127.395700,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_receiving,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_failed,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_reqs,1708385843,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385843,16011.261700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385843,15402.398700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385843,608.863000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385843,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385843,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385843,1.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_duration,1708385843,14156.786000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_blocked,1708385843,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_connecting,1708385843,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385843,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_sending,1708385843,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_waiting,1708385843,14156.786000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_receiving,1708385843,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_failed,1708385843,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
data_sent,1708385843,2082.000000,,,,,,,,,default,,,,,,,
data_received,1708385843,148374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1708385843,80695.393000,,,,,,,,,default,,,,,,,
iterations,1708385843,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1708385843,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385843,15631.371400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385843,15007.240400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385843,624.131000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385843,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385843,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385843,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
vus,1708385844,50.000000,,,,,,,,,,,,,,,,
vus_max,1708385844,50.000000,,,,,,,,,,,,,,,,
data_sent,1708385844,2082.000000,,,,,,,,,default,,,,,,,
data_received,1708385844,148379.000000,,,,,,,,,default,,,,,,,
iteration_duration,1708385844,80047.388600,,,,,,,,,default,,,,,,,
iterations,1708385844,1.000000,,,,,,,,,default,,,,,,,
vus,1708385845,50.000000,,,,,,,,,,,,,,,,
vus_max,1708385845,50.000000,,,,,,,,,,,,,,,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385845,16123.414600,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,14289.552400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,1833.862200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385845,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385845,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385845,16491.306000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,14416.977800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,2074.328200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385845,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385845,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385845,1.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_duration,1708385845,14005.754800,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,14005.754800,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385845,15269.955500,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,15253.508700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,16.446800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385845,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385845,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_duration,1708385845,12853.488400,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_blocked,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_sending,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_waiting,1708385845,12853.145800,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_receiving,1708385845,0.342600,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_duration,1708385845,12840.307200,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_blocked,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_sending,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_waiting,1708385845,12840.307200,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_receiving,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_duration,1708385845,12881.639200,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_blocked,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_sending,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_waiting,1708385845,12881.351400,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_receiving,1708385845,0.287800,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_reqs,1708385845,1.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_duration,1708385845,11952.280800,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,11952.280800,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385845,13465.531500,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.207800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,13262.005600,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,203.318100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385845,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385845,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_duration,1708385845,11226.246800,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_blocked,1708385845,0.065700,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_sending,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_waiting,1708385845,11226.246800,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_receiving,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/patients,HTTP/1.1,default,,302,,,http://172.232.207.33/patients,,
http_reqs,1708385845,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385845,12482.207200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,12396.855800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,85.351400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385845,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385845,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385845,1.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_duration,1708385845,10608.853500,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,10594.410700,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,14.442800,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_reqs,1708385845,1.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_duration,1708385845,10630.424200,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,10630.424200,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_reqs,1708385845,1.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_duration,1708385845,10214.549600,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_blocked,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_connecting,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_sending,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_waiting,1708385845,10214.549600,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_receiving,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_failed,1708385845,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
vus,1708385846,50.000000,,,,,,,,,,,,,,,,
vus_max,1708385846,50.000000,,,,,,,,,,,,,,,,
data_sent,1708385846,2082.000000,,,,,,,,,default,,,,,,,
data_received,1708385846,148390.000000,,,,,,,,,default,,,,,,,
iteration_duration,1708385846,81523.771300,,,,,,,,,default,,,,,,,
iterations,1708385846,1.000000,,,,,,,,,default,,,,,,,
data_sent,1708385846,2082.000000,,,,,,,,,default,,,,,,,
data_received,1708385846,148383.000000,,,,,,,,,default,,,,,,,
iteration_duration,1708385846,79752.571500,,,,,,,,,default,,,,,,,
iterations,1708385846,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1708385846,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385846,11579.717400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385846,10693.768400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385846,885.949000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_reqs,1708385846,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385846,11576.669900,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385846,10714.392100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385846,862.277800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385846,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385846,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385846,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
checks,1708385846,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385846,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385846,1.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_duration,1708385846,8048.468300,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_blocked,1708385846,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_connecting,1708385846,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385846,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_sending,1708385846,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_waiting,1708385846,8048.468300,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
